...
53	63.5	0.9	50	0
53	0	0.9	50	100
55.5	0	0.9	50	0
55.5	63.5	0.9	50	100
58	63.5	0.9	50	0
58	0	0.9	50	100
60.5	0	0.9	50	0
60.5	63.5	0.9	50	100
63	63.5	0.9	50	0
63	0	0.9	50	100
0	1.75	1.8	50	0
63.5	1.75	1.8	50	100
63.5	4.25	1.8	50	0
0	4.25	1.8	50	100
0	6.75	1.8	50	0
63.5	6.75	1.8	50	100
63.5	9.25	1.8	50	0
0	9.25	1.8	50	100
0	11.75	1.8	50	0
63.5	11.75	1.8	50	100
63.5	14.25	1.8	50	0
0	14.25	1.8	50	100
0	16.75	1.8	50	0
63.5	16.75	1.8	50	100
63.5	19.25	1.8	50	0
0	19.25	1.8	50	100
0	21.75	1.8	50	0
63.5	21.75	1.8	50	100
63.5	24.25	1.8	50	0
0	24.25	1.8	50	100
0	26.75	1.8	50	0
63.5	26.75	1.8	50	100
63.5	29.25	1.8	50	0
0	29.25	1.8	50	100
0	31.75	1.8	50	0
63.5	31.75	1.8	50	100
63.5	34.25	1.8	50	0
0	34.25	1.8	50	100
0	36.75	1.8	50	0
63.5	36.75	1.8	50	100
63.5	39.25	1.8	50	0
0	39.25	1.8	50	100
0	41.75	1.8	50	0
63.5	41.75	1.8	50	100
63.5	44.25	1.8	50	0
0	44.25	1.8	50	100
0	46.75	1.8	50	0
63.5	46.75	1.8	50	100
63.5	49.25	1.8	50	0
0	49.25	1.8	50	100
0	51.75	1.8	50	0
63.5	51.75	1.8	50	100
63.5	54.25	1.8	50	0
0	54.25	1.8	50	100
0	56.75	1.8	50	0
63.5	56.75	1.8	50	100
63.5	59.25	1.8	50	0
0	59.25	1.8	50	100
0	61.75	1.8	50	0
63.5	61.75	1.8	50	100
1.75	0	2.7	50	0
1.75	63.5	2.7	50	100
4.25	63.5	2.7	50	0
4.25	0	2.7	50	100
6.75	0	2.7	50	0
6.75	63.5	2.7	50	100
9.25	63.5	2.7	50	0
9.25	0	2.7	50	100
11.75	0	2.7	50	0
11.75	63.5	2.7	50	100
14.25	63.5	2.7	50	0
14.25	0	2.7	50	100
16.75	0	2.7	50	0
16.75	63.5	2.7	50	100
19.25	63.5	2.7	50	0
19.25	0	2.7	50	100
21.75	0	2.7	50	0
21.75	63.5	2.7	50	100
24.25	63.5	2.7	50	0
24.25	0	2.7	50	100
26.75	0	2.7	50	0
26.75	63.5	2.7	50	100
29.25	63.5	2.7	50	0
29.25	0	2.7	50	100
31.75	0	2.7	50	0
31.75	63.5	2.7	50	100
34.25	63.5	2.7	50	0
34.25	0	2.7	50	100
36.75	0	2.7	50	0
36.75	63.5	2.7	50	100
39.25	63.5	2.7	50	0
39.25	0	2.7	50	100
41.75	0	2.7	50	0
41.75	63.5	2.7	50	100
44.25	63.5	2.7	50	0
44.25	0	2.7	50	100
46.75	0	2.7	50	0
46.75	63.5	2.7	50	100
49.25	63.5	2.7	50	0
49.25	0	2.7	50	100
51.75	0	2.7	50	0
51.75	63.5	2.7	50	100
54.25	63.5	2.7	50	0
54.25	0	2.7	50	100
56.75	0	2.7	50	0
56.75	63.5	2.7	50	100
59.25	63.5	2.7	50	0
59.25	0	2.7	50	100
61.75	0	2.7	50	0
61.75	63.5	2.7	50	100
0	0.5	3.6	50	0
63.5	0.5	3.6	50	100
63.5	3	3.6	50	0
0	3	3.6	50	100
0	5.5	3.6	50	0
63.5	5.5	3.6	50	100
63.5	8	3.6	50	0
0	8	3.6	50	100
0	10.5	3.6	50	0
63.5	10.5	3.6	50	100
63.5	13	3.6	50	0
0	13	3.6	50	100
0	15.5	3.6	50	0
63.5	15.5	3.6	50	100
63.5	18	3.6	50	0
0	18	3.6	50	100
0	20.5	3.6	50	0
63.5	20.5	3.6	50	100
63.5	23	3.6	50	0
0	23	3.6	50	100
0	25.5	3.6	50	0
63.5	25.5	3.6	50	100
63.5	28	3.6	50	0
0	28	3.6	50	100
0	30.5	3.6	50	0
63.5	30.5	3.6	50	100
63.5	33	3.6	50	0
0	33	3.6	50	100
0	35.5	3.6	50	0
63.5	35.5	3.6	50	100
63.5	38	3.6	50	0
0	38	3.6	50	100
0	40.5	3.6	50	0
63.5	40.5	3.6	50	100
63.5	43	3.6	50	0
0	43	3.6	50	100
0	45.5	3.6	50	0
63.5	45.5	3.6	50	100
63.5	48	3.6	50	0
0	48	3.6	50	100
0	50.5	3.6	50	0
63.5	50.5	3.6	50	100
63.5	53	3.6	50	0
0	53	3.6	50	100
0	55.5	3.6	50	0
63.5	55.5	3.6	50	100
63.5	58	3.6	50	0
0	58	3.6	50	100
0	60.5	3.6	50	0
63.5	60.5	3.6	50	100
63.5	63	3.6	50	0
0	63	3.6	50	100
0.5	0	4.5	50	0
0.5	63.5	4.5	50	100
3	63.5	4.5	50	0
3	0	4.5	50	100
5.5	0	4.5	50	0
5.5	63.5	4.5	50	100
8	63.5	4.5	50	0
8	0	4.5	50	100
10.5	0	4.5	50	0
10.5	63.5	4.5	50	100
13	63.5	4.5	50	0
13	0	4.5	50	100
15.5	0	4.5	50	0
15.5	63.5	4.5	50	100
18	63.5	4.5	50	0
18	0	4.5	50	100
20.5	0	4.5	50	0
20.5	63.5	4.5	50	100
23	63.5	4.5	50	0
23	0	4.5	50	100
25.5	0	4.5	50	0
25.5	63.5	4.5	50	100
28	63.5	4.5	50	0
28	0	4.5	50	100
30.5	0	4.5	50	0
30.5	63.5	4.5	50	100
33	63.5	4.5	50	0
33	0	4.5	50	100
35.5	0	4.5	50	0
35.5	63.5	4.5	50	100
38	63.5	4.5	50	0
38	0	4.5	50	100
40.5	0	4.5	50	0
40.5	63.5	4.5	50	100
43	63.5	4.5	50	0
43	0	4.5	50	100
45.5	0	4.5	50	0
45.5	63.5	4.5	50	100
48	63.5	4.5	50	0
48	0	4.5	50	100
50.5	0	4.5	50	0
50.5	63.5	4.5	50	100
53	63.5	4.5	50	0
53	0	4.5	50	100
55.5	0	4.5	50	0
55.5	63.5	4.5	50	100
58	63.5	4.5	50	0
58	0	4.5	50	100
60.5	0	4.5	50	0
60.5	63.5	4.5	50	100
63	63.5	4.5	50	0
63	0	4.5	50	100
0	1.75	5.4	50	0
63.5	1.75	5.4	50	100
63.5	4.25	5.4	50	0
0	4.25	5.4	50	100
0	6.75	5.4	50	0
63.5	6.75	5.4	50	100
63.5	9.25	5.4	50	0
0	9.25	5.4	50	100
0	11.75	5.4	50	0
63.5	11.75	5.4	50	100
63.5	14.25	5.4	50	0
0	14.25	5.4	50	100
0	16.75	5.4	50	0
63.5	16.75	5.4	50	100
63.5	19.25	5.4	50	0
0	19.25	5.4	50	100
0	21.75	5.4	50	0
63.5	21.75	5.4	50	100
63.5	24.25	5.4	50	0
0	24.25	5.4	50	100
0	26.75	5.4	50	0
63.5	26.75	5.4	50	100
63.5	29.25	5.4	50	0
0	29.25	5.4	50	100
0	31.75	5.4	50	0
63.5	31.75	5.4	50	100
63.5	34.25	5.4	50	0
0	34.25	5.4	50	100
0	36.75	5.4	50	0
63.5	36.75	5.4	50	100
63.5	39.25	5.4	50	0
0	39.25	5.4	50	100
0	41.75	5.4	50	0
63.5	41.75	5.4	50	100
63.5	44.25	5.4	50	0
0	44.25	5.4	50	100
0	46.75	5.4	50	0
63.5	46.75	5.4	50	100
63.5	49.25	5.4	50	0
0	49.25	5.4	50	100
0	51.75	5.4	50	0
63.5	51.75	5.4	50	100
63.5	54.25	5.4	50	0
0	54.25	5.4	50	100
0	56.75	5.4	50	0
63.5	56.75	5.4	50	100
63.5	59.25	5.4	50	0
0	59.25	5.4	50	100
0	61.75	5.4	50	0
63.5	61.75	5.4	50	100
1.75	0	6.3	50	0
1.75	63.5	6.3	50	100
4.25	63.5	6.3	50	0
4.25	0	6.3	50	100
6.75	0	6.3	50	0
6.75	63.5	6.3	50	100
9.25	63.5	6.3	50	0
9.25	0	6.3	50	100
11.75	0	6.3	50	0
11.75	63.5	6.3	50	100
14.25	63.5	6.3	50	0
14.25	0	6.3	50	100
16.75	0	6.3	50	0
16.75	63.5	6.3	50	100
19.25	63.5	6.3	50	0
19.25	0	6.3	50	100
21.75	0	6.3	50	0
21.75	63.5	6.3	50	100
24.25	63.5	6.3	50	0
24.25	0	6.3	50	100
26.75	0	6.3	50	0
26.75	63.5	6.3	50	100
29.25	63.5	6.3	50	0
29.25	0	6.3	50	100
31.75	0	6.3	50	0
31.75	63.5	6.3	50	100
34.25	63.5	6.3	50	0
34.25	0	6.3	50	100
36.75	0	6.3	50	0
36.75	63.5	6.3	50	100
39.25	63.5	6.3	50	0
39.25	0	6.3	50	100
41.75	0	6.3	50	0
41.75	63.5	6.3	50	100
44.25	63.5	6.3	50	0
44.25	0	6.3	50	100
46.75	0	6.3	50	0
46.75	63.5	6.3	50	100
49.25	63.5	6.3	50	0
49.25	0	6.3	50	100
51.75	0	6.3	50	0
51.75	63.5	6.3	50	100
54.25	63.5	6.3	50	0
54.25	0	6.3	50	100
56.75	0	6.3	50	0
56.75	63.5	6.3	50	100
59.25	63.5	6.3	50	0
59.25	0	6.3	50	100
61.75	0	6.3	50	0
61.75	63.5	6.3	50	100
0	0.5	7.2	50	0
63.5	0.5	7.2	50	100
63.5	3	7.2	50	0
0	3	7.2	50	100
0	5.5	7.2	50	0
63.5	5.5	7.2	50	100
63.5	8	7.2	50	0
0	8	7.2	50	100
0	10.5	7.2	50	0
63.5	10.5	7.2	50	100
63.5	13	7.2	50	0
0	13	7.2	50	100
0	15.5	7.2	50	0
63.5	15.5	7.2	50	100
63.5	18	7.2	50	0
0	18	7.2	50	100
0	20.5	7.2	50	0
63.5	20.5	7.2	50	100
63.5	23	7.2	50	0
0	23	7.2	50	100
0	25.5	7.2	50	0
63.5	25.5	7.2	50	100
63.5	28	7.2	50	0
0	28	7.2	50	100
0	30.5	7.2	50	0
63.5	30.5	7.2	50	100
63.5	33	7.2	50	0
0	33	7.2	50	100
0	35.5	7.2	50	0
63.5	35.5	7.2	50	100
63.5	38	7.2	50	0
0	38	7.2	50	100
0	40.5	7.2	50	0
63.5	40.5	7.2	50	100
63.5	43	7.2	50	0
0	43	7.2	50	100
0	45.5	7.2	50	0
63.5	45.5	7.2	50	100
63.5	48	7.2	50	0
0	48	7.2	50	100
0	50.5	7.2	50	0
63.5	50.5	7.2	50	100
63.5	53	7.2	50	0
0	53	7.2	50	100
0	55.5	7.2	50	0
63.5	55.5	7.2	50	100
63.5	58	7.2	50	0
0	58	7.2	50	100
0	60.5	7.2	50	0
63.5	60.5	7.2	50	100
63.5	63	7.2	50	0
0	63	7.2	50	100
0.5	0	8.1	50	0
0.5	63.5	8.1	50	100
3	63.5	8.1	50	0
3	0	8.1	50	100
5.5	0	8.1	50	0
5.5	63.5	8.1	50	100
8	63.5	8.1	50	0
8	0	8.1	50	100
10.5	0	8.1	50	0
10.5	63.5	8.1	50	100
13	63.5	8.1	50	0
13	0	8.1	50	100
15.5	0	8.1	50	0
15.5	63.5	8.1	50	100
18	63.5	8.1	50	0
18	0	8.1	50	100
20.5	0	8.1	50	0
20.5	63.5	8.1	50	100
23	63.5	8.1	50	0
23	0	8.1	50	100
25.5	0	8.1	50	0
25.5	63.5	8.1	50	100
28	63.5	8.1	50	0
28	0	8.1	50	100
30.5	0	8.1	50	0
30.5	63.5	8.1	50	100
33	63.5	8.1	50	0
33	0	8.1	50	100
35.5	0	8.1	50	0
35.5	63.5	8.1	50	100
38	63.5	8.1	50	0
38	0	8.1	50	100
40.5	0	8.1	50	0
40.5	63.5	8.1	50	100
43	63.5	8.1	50	0
43	0	8.1	50	100
45.5	0	8.1	50	0
45.5	63.5	8.1	50	100
48	63.5	8.1	50	0
48	0	8.1	50	100
50.5	0	8.1	50	0
50.5	63.5	8.1	50	100
53	63.5	8.1	50	0
53	0	8.1	50	100
55.5	0	8.1	50	0
55.5	63.5	8.1	50	100
58	63.5	8.1	50	0
58	0	8.1	50	100
60.5	0	8.1	50	0
60.5	63.5	8.1	50	100
63	63.5	8.1	50	0
63	0	8.1	50	100
0	1.75	9	50	0
63.5	1.75	9	50	100
63.5	4.25	9	50	0
0	4.25	9	50	100
0	6.75	9	50	0
63.5	6.75	9	50	100
63.5	9.25	9	50	0
0	9.25	9	50	100
0	11.75	9	50	0
63.5	11.75	9	50	100
63.5	14.25	9	50	0
0	14.25	9	50	100
0	16.75	9	50	0
63.5	16.75	9	50	100
63.5	19.25	9	50	0
0	19.25	9	50	100
0	21.75	9	50	0
63.5	21.75	9	50	100
63.5	24.25	9	50	0
0	24.25	9	50	100
0	26.75	9	50	0
63.5	26.75	9	50	100
63.5	29.25	9	50	0
0	29.25	9	50	100
0	31.75	9	50	0
63.5	31.75	9	50	100
63.5	34.25	9	50	0
0	34.25	9	50	100
0	36.75	9	50	0
63.5	36.75	9	50	100
63.5	39.25	9	50	0
0	39.25	9	50	100
0	41.75	9	50	0
63.5	41.75	9	50	100
63.5	44.25	9	50	0
0	44.25	9	50	100
0	46.75	9	50	0
63.5	46.75	9	50	100
63.5	49.25	9	50	0
0	49.25	9	50	100
0	51.75	9	50	0
63.5	51.75	9	50	100
63.5	54.25	9	50	0
0	54.25	9	50	100
0	56.75	9	50	0
63.5	56.75	9	50	100
63.5	59.25	9	50	0
0	59.25	9	50	100
0	61.75	9	50	0
63.5	61.75	9	50	100
1.75	0	9.9	50	0
1.75	63.5	9.9	50	100
4.25	63.5	9.9	50	0
4.25	0	9.9	50	100
6.75	0	9.9	50	0
6.75	63.5	9.9	50	100
9.25	63.5	9.9	50	0
9.25	0	9.9	50	100
11.75	0	9.9	50	0
11.75	63.5	9.9	50	100
14.25	63.5	9.9	50	0
14.25	0	9.9	50	100
16.75	0	9.9	50	0
16.75	63.5	9.9	50	100
19.25	63.5	9.9	50	0
19.25	0	9.9	50	100
21.75	0	9.9	50	0
21.75	63.5	9.9	50	100
24.25	63.5	9.9	50	0
24.25	0	9.9	50	100
26.75	0	9.9	50	0
26.75	63.5	9.9	50	100
29.25	63.5	9.9	50	0
29.25	0	9.9	50	100
31.75	0	9.9	50	0
31.75	63.5	9.9	50	100
34.25	63.5	9.9	50	0
34.25	0	9.9	50	100
36.75	0	9.9	50	0
36.75	63.5	9.9	50	100
39.25	63.5	9.9	50	0
39.25	0	9.9	50	100
41.75	0	9.9	50	0
41.75	63.5	9.9	50	100
44.25	63.5	9.9	50	0
44.25	0	9.9	50	100
46.75	0	9.9	50	0
46.75	63.5	9.9	50	100
49.25	63.5	9.9	50	0
49.25	0	9.9	50	100
51.75	0	9.9	50	0
51.75	63.5	9.9	50	100
54.25	63.5	9.9	50	0
54.25	0	9.9	50	100
56.75	0	9.9	50	0
56.75	63.5	9.9	50	100
59.25	63.5	9.9	50	0
59.25	0	9.9	50	100
61.75	0	9.9	50	0
61.75	63.5	9.9	50	100
0	0.5	10.8	50	0
63.5	0.5	10.8	50	100
63.5	3	10.8	50	0
0	3	10.8	50	100
0	5.5	10.8	50	0
63.5	5.5	10.8	50	100
63.5	8	10.8	50	0
0	8	10.8	50	100
0	10.5	10.8	50	0
63.5	10.5	10.8	50	100
63.5	13	10.8	50	0
0	13	10.8	50	100
0	15.5	10.8	50	0
63.5	15.5	10.8	50	100
63.5	18	10.8	50	0
0	18	10.8	50	100
0	20.5	10.8	50	0
63.5	20.5	10.8	50	100
63.5	23	10.8	50	0
0	23	10.8	50	100
0	25.5	10.8	50	0
63.5	25.5	10.8	50	100
63.5	28	10.8	50	0
0	28	10.8	50	100
0	30.5	10.8	50	0
63.5	30.5	10.8	50	100
63.5	33	10.8	50	0
0	33	10.8	50	100
0	35.5	10.8	50	0
63.5	35.5	10.8	50	100
63.5	38	10.8	50	0
0	38	10.8	50	100
0	40.5	10.8	50	0
63.5	40.5	10.8	50	100
63.5	43	10.8	50	0
0	43	10.8	50	100
0	45.5	10.8	50	0
63.5	45.5	10.8	50	100
63.5	48	10.8	50	0
0	48	10.8	50	100
0	50.5	10.8	50	0
63.5	50.5	10.8	50	100
63.5	53	10.8	50	0
0	53	10.8	50	100
0	55.5	10.8	50	0
63.5	55.5	10.8	50	100
63.5	58	10.8	50	0
0	58	10.8	50	100
0	60.5	10.8	50	0
63.5	60.5	10.8	50	100
63.5	63	10.8	50	0
0	63	10.8	50	100
0.5	0	11.7	50	0
0.5	63.5	11.7	50	100
3	63.5	11.7	50	0
3	0	11.7	50	100
5.5	0	11.7	50	0
5.5	63.5	11.7	50	100
8	63.5	11.7	50	0
8	0	11.7	50	100
10.5	0	11.7	50	0
10.5	63.5	11.7	50	100
13	63.5	11.7	50	0
13	0	11.7	50	100
15.5	0	11.7	50	0
15.5	63.5	11.7	50	100
18	63.5	11.7	50	0
18	0	11.7	50	100
20.5	0	11.7	50	0
20.5	63.5	11.7	50	100
23	63.5	11.7	50	0
23	0	11.7	50	100
25.5	0	11.7	50	0
25.5	63.5	11.7	50	100
28	63.5	11.7	50	0
28	0	11.7	50	100
30.5	0	11.7	50	0
30.5	63.5	11.7	50	100
33	63.5	11.7	50	0
33	0	11.7	50	100
35.5	0	11.7	50	0
35.5	63.5	11.7	50	100
38	63.5	11.7	50	0
38	0	11.7	50	100
40.5	0	11.7	50	0
40.5	63.5	11.7	50	100
43	63.5	11.7	50	0
43	0	11.7	50	100
45.5	0	11.7	50	0
45.5	63.5	11.7	50	100
48	63.5	11.7	50	0
48	0	11.7	50	100
50.5	0	11.7	50	0
50.5	63.5	11.7	50	100
53	63.5	11.7	50	0
53	0	11.7	50	100
55.5	0	11.7	50	0
55.5	63.5	11.7	50	100
58	63.5	11.7	50	0
58	0	11.7	50	100
60.5	0	11.7	50	0
60.5	63.5	11.7	50	100
63	63.5	11.7	50	0
63	0	11.7	50	100
0	1.75	12.6	50	0
63.5	1.75	12.6	50	100
63.5	4.25	12.6	50	0
0	4.25	12.6	50	100
0	6.75	12.6	50	0
63.5	6.75	12.6	50	100
63.5	9.25	12.6	50	0
0	9.25	12.6	50	100
0	11.75	12.6	50	0
63.5	11.75	12.6	50	100
63.5	14.25	12.6	50	0
0	14.25	12.6	50	100
0	16.75	12.6	50	0
63.5	16.75	12.6	50	100
63.5	19.25	12.6	50	0
0	19.25	12.6	50	100
0	21.75	12.6	50	0
63.5	21.75	12.6	50	100
63.5	24.25	12.6	50	0
0	24.25	12.6	50	100
0	26.75	12.6	50	0
63.5	26.75	12.6	50	100
63.5	29.25	12.6	50	0
0	29.25	12.6	50	100
0	31.75	12.6	50	0
63.5	31.75	12.6	50	100
63.5	34.25	12.6	50	0
0	34.25	12.6	50	100
0	36.75	12.6	50	0
63.5	36.75	12.6	50	100
63.5	39.25	12.6	50	0
0	39.25	12.6	50	100
0	41.75	12.6	50	0
63.5	41.75	12.6	50	100
63.5	44.25	12.6	50	0
0	44.25	12.6	50	100
0	46.75	12.6	50	0
63.5	46.75	12.6	50	100
63.5	49.25	12.6	50	0
0	49.25	12.6	50	100
0	51.75	12.6	50	0
63.5	51.75	12.6	50	100
63.5	54.25	12.6	50	0
0	54.25	12.6	50	100
0	56.75	12.6	50	0
63.5	56.75	12.6	50	100
63.5	59.25	12.6	50	0
0	59.25	12.6	50	100
0	61.75	12.6	50	0
63.5	61.75	12.6	50	100
1.75	0	13.5	50	0
1.75	63.5	13.5	50	100
4.25	63.5	13.5	50	0
4.25	0	13.5	50	100
6.75	0	13.5	50	0
6.75	63.5	13.5	50	100
9.25	63.5	13.5	50	0
9.25	0	13.5	50	100
11.75	0	13.5	50	0
11.75	63.5	13.5	50	100
14.25	63.5	13.5	50	0
14.25	0	13.5	50	100
16.75	0	13.5	50	0
16.75	63.5	13.5	50	100
19.25	63.5	13.5	50	0
19.25	0	13.5	50	100
21.75	0	13.5	50	0
21.75	63.5	13.5	50	100
24.25	63.5	13.5	50	0
24.25	0	13.5	50	100
26.75	0	13.5	50	0
26.75	63.5	13.5	50	100
29.25	63.5	13.5	50	0
29.25	0	13.5	50	100
31.75	0	13.5	50	0
31.75	63.5	13.5	50	100
34.25	63.5	13.5	50	0
34.25	0	13.5	50	100
36.75	0	13.5	50	0
36.75	63.5	13.5	50	100
39.25	63.5	13.5	50	0
39.25	0	13.5	50	100
41.75	0	13.5	50	0
41.75	63.5	13.5	50	100
44.25	63.5	13.5	50	0
44.25	0	13.5	50	100
46.75	0	13.5	50	0
46.75	63.5	13.5	50	100
49.25	63.5	13.5	50	0
49.25	0	13.5	50	100
51.75	0	13.5	50	0
51.75	63.5	13.5	50	100
54.25	63.5	13.5	50	0
54.25	0	13.5	50	100
56.75	0	13.5	50	0
56.75	63.5	13.5	50	100
59.25	63.5	13.5	50	0
59.25	0	13.5	50	100
61.75	0	13.5	50	0
61.75	63.5	13.5	50	100
0	0.5	14.4	50	0
63.5	0.5	14.4	50	100
63.5	3	14.4	50	0
0	3	14.4	50	100
0	5.5	14.4	50	0
63.5	5.5	14.4	50	100
63.5	8	14.4	50	0
0	8	14.4	50	100
0	10.5	14.4	50	0
63.5	10.5	14.4	50	100
63.5	13	14.4	50	0
0	13	14.4	50	100
0	15.5	14.4	50	0
63.5	15.5	14.4	50	100
63.5	18	14.4	50	0
0	18	14.4	50	100
0	20.5	14.4	50	0
63.5	20.5	14.4	50	100
63.5	23	14.4	50	0
0	23	14.4	50	100
0	25.5	14.4	50	0
63.5	25.5	14.4	50	100
63.5	28	14.4	50	0
0	28	14.4	50	100
0	30.5	14.4	50	0
63.5	30.5	14.4	50	100
63.5	33	14.4	50	0
0	33	14.4	50	100
0	35.5	14.4	50	0
63.5	35.5	14.4	50	100
63.5	38	14.4	50	0
0	38	14.4	50	100
0	40.5	14.4	50	0
63.5	40.5	14.4	50	100
63.5	43	14.4	50	0
0	43	14.4	50	100
0	45.5	14.4	50	0
63.5	45.5	14.4	50	100
63.5	48	14.4	50	0
0	48	14.4	50	100
0	50.5	14.4	50	0
63.5	50.5	14.4	50	100
63.5	53	14.4	50	0
0	53	14.4	50	100
0	55.5	14.4	50	0
63.5	55.5	14.4	50	100
63.5	58	14.4	50	0
0	58	14.4	50	100
0	60.5	14.4	50	0
63.5	60.5	14.4	50	100
63.5	63	14.4	50	0
0	63	14.4	50	100
0.5	0	15.3	50	0
0.5	63.5	15.3	50	100
3	63.5	15.3	50	0
3	0	15.3	50	100
5.5	0	15.3	50	0
5.5	63.5	15.3	50	100
8	63.5	15.3	50	0
8	0	15.3	50	100
10.5	0	15.3	50	0
10.5	63.5	15.3	50	100
13	63.5	15.3	50	0
13	0	15.3	50	100
15.5	0	15.3	50	0
15.5	63.5	15.3	50	100
18	63.5	15.3	50	0
18	0	15.3	50	100
20.5	0	15.3	50	0
20.5	63.5	15.3	50	100
23	63.5	15.3	50	0
23	0	15.3	50	100
25.5	0	15.3	50	0
25.5	63.5	15.3	50	100
28	63.5	15.3	50	0
28	0	15.3	50	100
30.5	0	15.3	50	0
30.5	63.5	15.3	50	100
33	63.5	15.3	50	0
33	0	15.3	50	100
35.5	0	15.3	50	0
35.5	63.5	15.3	50	100
38	63.5	15.3	50	0
38	0	15.3	50	100
40.5	0	15.3	50	0
40.5	63.5	15.3	50	100
43	63.5	15.3	50	0
43	0	15.3	50	100
45.5	0	15.3	50	0
45.5	63.5	15.3	50	100
48	63.5	15.3	50	0
48	0	15.3	50	100
50.5	0	15.3	50	0
50.5	63.5	15.3	50	100
53	63.5	15.3	50	0
53	0	15.3	50	100
55.5	0	15.3	50	0
55.5	63.5	15.3	50	100
58	63.5	15.3	50	0
58	0	15.3	50	100
60.5	0	15.3	50	0
60.5	63.5	15.3	50	100
63	63.5	15.3	50	0
63	0	15.3	50	100
0	1.75	16.2	50	0
63.5	1.75	16.2	50	100
63.5	4.25	16.2	50	0
0	4.25	16.2	50	100
0	6.75	16.2	50	0
63.5	6.75	16.2	50	100
63.5	9.25	16.2	50	0
0	9.25	16.2	50	100
0	11.75	16.2	50	0
63.5	11.75	16.2	50	100
63.5	14.25	16.2	50	0
0	14.25	16.2	50	100
0	16.75	16.2	50	0
63.5	16.75	16.2	50	100
63.5	19.25	16.2	50	0
0	19.25	16.2	50	100
0	21.75	16.2	50	0
63.5	21.75	16.2	50	100
63.5	24.25	16.2	50	0
0	24.25	16.2	50	100
0	26.75	16.2	50	0
63.5	26.75	16.2	50	100
63.5	29.25	16.2	50	0
0	29.25	16.2	50	100
0	31.75	16.2	50	0
63.5	31.75	16.2	50	100
63.5	34.25	16.2	50	0
0	34.25	16.2	50	100
0	36.75	16.2	50	0
63.5	36.75	16.2	50	100
63.5	39.25	16.2	50	0
0	39.25	16.2	50	100
0	41.75	16.2	50	0
63.5	41.75	16.2	50	100
63.5	44.25	16.2	50	0
0	44.25	16.2	50	100
0	46.75	16.2	50	0
63.5	46.75	16.2	50	100
63.5	49.25	16.2	50	0
0	49.25	16.2	50	100
0	51.75	16.2	50	0
63.5	51.75	16.2	50	100
63.5	54.25	16.2	50	0
0	54.25	16.2	50	100
0	56.75	16.2	50	0
63.5	56.75	16.2	50	100
63.5	59.25	16.2	50	0
0	59.25	16.2	50	100
0	61.75	16.2	50	0
63.5	61.75	16.2	50	100
1.75	0	17.1	50	0
1.75	63.5	17.1	50	100
4.25	63.5	17.1	50	0
4.25	0	17.1	50	100
6.75	0	17.1	50	0
6.75	63.5	17.1	50	100
9.25	63.5	17.1	50	0
9.25	0	17.1	50	100
11.75	0	17.1	50	0
11.75	63.5	17.1	50	100
14.25	63.5	17.1	50	0
